ORDER_ID,CLASS,B_EMAIL,B_TELEFON,B_BIRTHDATE,FLAG_LRIDENTISCH,FLAG_NEWSLETTER,Z_METHODE,Z_CARD_VALID,VALUE_ORDER,WEEKDAY_ORDER,TIME_ORDER,AMOUNT_ORDER,ANUMMER_01,CHK_LADR,CHK_RADR,CHK_KTO,CHK_CARD,CHK_COOKIE,CHK_IP,FAIL_LPLZ,FAIL_LORT,FAIL_LPLZORTMATCH,FAIL_RPLZ,FAIL_RORT,FAIL_RPLZORTMATCH,SESSION_TIME,NEUKUNDE,AMOUNT_ORDER_PRE,VALUE_ORDER_PRE
49874,no,yes,no,1958-03-29,yes,no,check,8.2005,29.99,Saturday,6:44,1,100214,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,53.41
49876,no,yes,no,1983-03-08,yes,no,check,12.2007,44.0,Wednesday,13:57,1,405958,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
49877,yes,no,yes,1969-06-01,no,no,credit_card,3.2007,76.49,Sunday,18:01,2,404258,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
49878,no,yes,no,1963-04-19,yes,no,check,7.2006,57.8,Sunday,2:02,1,109725,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,14.72
49880,no,yes,no,1981-06-20,no,no,debit_card,11.2006,54.5,Saturday,9:11,1,402677,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,112.05
49881,no,yes,no,1969-06-01,yes,no,check,2.2006,10.8,Monday,8:58,1,508889,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
49882,no,yes,no,1985-06-11,yes,no,check,6.2007,34.5,Sunday,3:29,1,101856,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
49884,no,no,no,1982-05-05,no,no,credit_card,11.2005,64.49,Thursday,11:40,2,206398,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
49885,no,yes,no,1970-03-23,yes,no,check,12.2005,45.4,Saturday,6:13,2,507046,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
49886,no,no,no,1961-05-03,yes,no,check,10.2005,54.5,Friday,4:08,1,201371,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,29.76
49359,no,no,no,1968-09-04,yes,no,check,5.2007,17.8,Monday,4:03,1,203397,no,no,no,no,no,no,no,no,yes,no,no,no,5,no,3,95.37
49360,no,yes,no,1965-07-30,yes,no,check,2.2007,86.29,Friday,7:46,3,402246,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,223.09
49361,no,yes,no,1981-12-26,yes,no,credit_card,11.2006,17.99,Thursday,12:12,1,207046,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,127.73
49362,no,yes,no,1966-09-29,yes,no,check,5.2007,95.5,Wednesday,10:58,2,400072,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
49369,no,yes,yes,1969-06-01,yes,no,check,4.2006,68.0,Friday,5:23,3,504792,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,11.37
49370,no,yes,no,1986-09-18,yes,no,credit_card,12.2007,122.9,Wednesday,7:55,2,100124,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,192.96
49371,no,yes,no,1976-12-30,yes,no,check,2.2007,54.5,Saturday,20:54,1,401893,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,10.6
49372,no,yes,no,1981-08-28,yes,no,check,7.2005,29.5,Wednesday,14:39,1,407364,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
49373,no,yes,no,1961-09-13,no,no,credit_card,12.2005,12.6,Sunday,6:07,1,402294,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,12.41
49374,no,yes,yes,1964-03-01,no,no,debit_note,4.2007,54.5,Wednesday,19:26,1,206774,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,62.7
49375,yes,no,no,1985-12-10,yes,no,check,12.2005,68.4,Saturday,20:57,1,401285,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
49376,no,yes,yes,1968-07-30,yes,no,check,12.2005,26.0,Sunday,15:39,1,204258,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
49378,no,yes,no,1961-10-03,yes,no,debit_card,3.2006,23.2,Sunday,14:53,2,407223,no,no,no,no,no,no,no,no,no,no,no,no,5,no,0,41.69
49379,no,yes,no,1972-09-06,no,no,credit_card,10.2007,98.9,Monday,11:44,5,209725,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,74.38
49380,no,no,no,1966-01-31,yes,no,check,10.2005,43.5,Saturday,1:23,1,406774,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,103.77
49383,no,yes,no,1950-12-23,yes,no,debit_note,3.2005,123.6,Saturday,4:49,4,402734,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
49384,no,no,no,1981-04-30,yes,no,credit_card,4.2005,54.5,Thursday,4:54,1,206774,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,21.19
49385,no,yes,no,1980-03-24,no,no,credit_card,5.2006,173.7,Sunday,0:15,4,206504,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
49387,no,yes,no,1976-01-10,no,no,credit_card,7.2006,28.49,Saturday,20:40,2,504258,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,13.14
49388,no,no,yes,1962-01-15,yes,no,check,3.2006,54.5,Saturday,1:18,1,407416,no,yes,no,no,no,no,no,no,no,no,no,no,11,no,1,48.36
49389,no,yes,no,1960-09-04,yes,no,check,10.2006,41.0,Tuesday,5:16,1,503776,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,56.6
49390,no,yes,no,1967-02-28,yes,no,credit_card,10.2007,95.5,Wednesday,6:49,2,307359,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,2,51.24
49391,no,yes,no,1965-08-25,yes,no,check,9.2006,73.8,Saturday,15:02,2,405767,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
49392,no,yes,no,1969-06-01,yes,no,check,7.2005,5.2,Wednesday,12:42,1,502611,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,94.96
49393,no,yes,no,1960-12-03,yes,no,check,3.2005,32.8,Saturday,12:49,1,208500,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
49397,no,no,no,1963-06-29,yes,no,debit_card,3.2006,42.8,Monday,19:59,1,202469,no,no,no,no,no,no,no,yes,no,no,no,no,15,no,0,41.69
49400,no,yes,no,1978-01-07,no,no,credit_card,5.2006,6.5,Wednesday,22:26,1,505555,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,58.95
49401,no,yes,no,1985-06-07,yes,no,credit_card,10.2005,42.8,Saturday,15:27,1,504485,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
49402,no,yes,no,1950-04-12,yes,no,check,3.2007,57.8,Wednesday,13:35,1,104077,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
49403,no,yes,no,1969-06-01,yes,no,credit_card,5.2007,69.5,Saturday,22:47,2,409053,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
49404,no,yes,no,1984-06-20,yes,no,check,6.2007,10.8,Wednesday,5:08,1,302133,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
49406,no,yes,no,1975-03-29,no,no,credit_card,12.2007,43.5,Saturday,20:26,1,403203,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,1,44.26
49409,no,yes,no,1984-11-07,no,no,credit_card,12.2007,83.57,Sunday,11:28,5,102090,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,7.93
49411,no,yes,no,1981-10-17,yes,no,check,6.2005,40.94,Saturday,11:42,2,204645,no,no,no,no,no,no,no,no,no,no,no,no,11,no,4,145.36
49414,no,no,no,1969-06-01,yes,no,check,4.2006,91.9,Thursday,22:45,2,402224,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,100.78
49417,yes,yes,no,1962-03-26,no,no,credit_card,5.2007,12.6,Monday,5:21,1,407162,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
49418,no,no,no,1955-05-29,yes,no,credit_card,8.2005,52.0,Friday,7:09,1,409725,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
49419,no,yes,no,1967-01-04,yes,no,check,5.2005,29.5,Monday,21:43,1,104792,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,131.88
49420,no,yes,no,1969-06-01,no,no,debit_note,10.2006,72.3,Tuesday,0:56,2,401893,no,no,no,no,no,no,no,no,no,no,no,yes,10,yes,0,41.69
49421,no,yes,no,1973-08-23,yes,yes,check,2.2006,29.5,Thursday,18:56,1,104792,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
49422,no,yes,no,1980-11-05,no,no,debit_card,7.2006,54.5,Saturday,2:42,1,203367,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,123.9
49424,no,no,no,1961-06-24,no,no,credit_card,4.2006,31.9,Friday,9:14,1,200925,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
49425,no,yes,yes,1972-08-05,no,no,credit_card,5.2006,58.99,Sunday,22:47,2,407022,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
49426,no,yes,no,1969-06-01,yes,no,check,6.2007,74.6,Saturday,8:44,2,407162,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
49427,no,yes,no,1983-02-27,yes,no,check,3.2005,74.0,Tuesday,16:30,2,201856,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,68.57
49428,no,no,no,1962-01-30,yes,no,check,10.2005,17.99,Sunday,10:08,1,204645,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,62.71
49430,no,yes,yes,1960-03-10,no,no,credit_card,6.2007,19.99,Thursday,6:58,1,107255,no,no,no,no,yes,no,no,no,no,no,no,no,4,no,1,26.58
49431,no,yes,no,1983-03-12,yes,no,check,5.2006,64.5,Sunday,8:19,1,200293,no,no,no,yes,no,no,no,no,no,no,no,no,3,no,2,41.32
49432,no,yes,no,1971-02-14,no,no,debit_note,8.2007,9.99,Friday,21:32,1,606310,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,164.18
49435,no,yes,no,1969-06-01,yes,no,check,11.2006,46.5,Sunday,7:32,1,206520,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,6.78
49437,no,yes,no,1968-04-26,yes,no,credit_card,12.2007,52.0,Friday,6:20,1,407610,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,12.1
49440,no,no,yes,1977-08-13,yes,no,check,12.2007,34.5,Sunday,16:31,1,504935,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,23.15
49441,no,yes,no,1955-12-05,yes,no,check,10.2007,69.2,Friday,11:52,2,400293,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
49442,no,yes,yes,1983-08-23,yes,no,check,10.2005,42.8,Sunday,3:25,1,404269,yes,no,no,no,no,no,no,no,no,no,no,no,13,no,1,41.12
49443,no,yes,no,1967-01-03,yes,no,check,5.2007,16.0,Monday,21:43,1,607699,no,no,no,no,no,no,no,no,no,no,no,yes,6,no,1,45.95
49446,no,yes,yes,1985-09-17,yes,yes,debit_card,12.2005,18.2,Sunday,20:40,1,408143,no,no,no,no,no,no,no,no,no,no,no,no,3,no,0,41.69
49449,no,no,no,1969-06-01,yes,no,check,10.2007,18.2,Wednesday,22:47,1,406859,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,23.99
49450,no,yes,yes,1966-12-05,yes,no,check,3.2007,19.99,Wednesday,12:37,1,402697,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,22.19
49451,no,yes,no,1976-06-25,yes,no,check,2.2006,19.99,Sunday,21:12,1,407046,no,no,no,no,no,no,no,no,no,yes,no,no,9,yes,0,41.69
49452,no,yes,no,1973-11-06,no,no,credit_card,11.2007,6.5,Saturday,8:07,1,202681,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,36.58
49453,no,yes,no,1967-03-16,no,no,debit_note,3.2006,19.99,Saturday,1:19,1,302677,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
49456,no,yes,no,1969-06-01,yes,no,check,1.2006,42.7,Thursday,22:13,2,406310,no,no,no,no,no,no,no,no,no,no,no,no,12,no,4,62.48
49457,no,yes,no,1965-07-21,yes,no,credit_card,1.2007,103.0,Tuesday,15:49,2,407610,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
49458,no,yes,no,1957-02-13,no,no,credit_card,1.2006,61.0,Saturday,9:27,2,107300,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,27.82
49459,no,yes,no,1975-10-27,yes,no,credit_card,8.2005,22.95,Thursday,2:41,1,101893,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
49460,yes,yes,no,1969-06-01,no,no,debit_note,3.2007,47.8,Thursday,14:33,2,405485,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
49461,yes,yes,no,1981-01-08,yes,no,check,6.2006,14.5,Friday,8:50,1,402062,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
49463,no,yes,no,1984-02-25,yes,no,credit_card,5.2006,67.6,Thursday,8:10,2,309006,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,106.77
49467,no,no,yes,1971-01-02,yes,no,check,11.2005,77.79,Monday,5:56,2,408507,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,127.34
49470,no,yes,no,1960-07-27,yes,no,credit_card,7.2006,19.99,Wednesday,18:29,1,201402,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,1,45.6
49471,no,yes,no,1968-07-03,no,no,debit_note,2.2006,9.99,Sunday,4:15,1,506284,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
49472,no,yes,no,1960-06-18,no,no,credit_card,2.2007,51.0,Wednesday,18:18,1,103397,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
49475,no,yes,yes,1965-06-11,yes,no,check,5.2007,14.5,Thursday,11:57,1,509102,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
49476,yes,yes,yes,1962-03-17,no,no,debit_card,6.2006,10.8,Saturday,19:01,1,402440,no,no,no,no,no,no,no,no,no,no,yes,no,10,no,1,19.32
49478,no,no,no,1970-08-04,yes,no,check,1.2007,8.5,Tuesday,15:30,1,508997,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,52.03
49479,no,yes,no,1968-03-30,yes,no,check,8.2005,46.79,Tuesday,5:07,3,201796,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
49480,no,no,no,1961-08-20,yes,no,check,4.2007,12.6,Wednesday,5:43,1,408609,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,62.9
49481,no,yes,no,1969-06-01,no,yes,debit_note,2.2007,5.2,Sunday,10:33,1,600767,no,no,no,no,no,no,no,no,no,no,no,no,3,no,3,142.56
49484,yes,yes,no,1967-08-17,no,no,debit_note,7.2005,14.5,Saturday,20:37,1,209670,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
49486,no,yes,no,1978-06-19,no,no,credit_card,9.2006,17.99,Saturday,8:13,1,206590,no,no,no,no,no,no,no,no,no,no,no,no,1,no,2,291.4
49487,yes,yes,no,1939-01-19,yes,no,debit_note,7.2005,9.8,Saturday,9:34,1,502496,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
49489,no,yes,no,1971-05-09,yes,no,check,9.2007,54.6,Saturday,9:33,3,208499,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,77.74
49492,no,yes,yes,1963-04-08,yes,no,check,9.2006,23.5,Wednesday,9:46,1,409121,no,no,no,no,no,no,no,no,no,no,no,no,18,yes,0,41.69
49495,no,yes,no,1951-01-10,yes,no,check,10.2007,51.0,Monday,4:57,1,400738,no,no,no,no,no,no,no,no,no,no,no,no,13,no,2,13.4
49496,no,yes,no,1978-02-21,yes,no,check,11.2007,27.99,Saturday,8:19,3,202845,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,13.47
49498,no,no,no,1975-05-23,yes,no,check,4.2005,27.3,Friday,13:02,2,509102,no,no,no,no,no,no,no,no,no,no,no,yes,12,yes,0,41.69
49499,no,yes,no,1978-11-11,yes,no,check,7.2005,29.99,Friday,16:30,1,305685,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,32.04
49500,no,no,no,1952-09-13,yes,no,check,11.2006,14.5,Monday,16:28,1,609670,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
49501,no,yes,no,1967-07-06,yes,no,check,11.2007,51.0,Monday,18:55,1,202399,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
49888,no,yes,no,1981-06-10,yes,no,credit_card,11.2006,18.0,Wednesday,9:14,1,104921,no,no,no,no,no,no,no,no,no,no,no,no,20,no,2,178.88
49891,no,yes,no,1971-02-03,yes,no,check,10.2005,14.5,Saturday,14:59,1,602845,no,no,no,no,no,no,no,no,no,no,no,no,10,no,3,39.66
49894,no,yes,no,1975-04-22,yes,no,check,7.2005,10.8,Thursday,12:25,1,503397,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,54.62
49895,no,no,no,1975-09-08,yes,no,credit_card,10.2005,42.8,Thursday,14:38,1,402634,no,no,no,no,no,no,no,no,no,no,yes,no,8,no,1,109.03
49897,no,yes,no,1964-10-11,yes,no,credit_card,6.2005,42.8,Thursday,14:43,1,100147,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
49898,no,yes,yes,1984-07-17,no,no,credit_card,5.2007,42.8,Thursday,14:13,1,107359,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,57.28
49900,no,yes,no,1978-12-26,no,no,debit_card,2.2005,58.2,Friday,19:34,3,402496,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,22.96
49902,no,yes,no,1978-06-09,yes,no,credit_card,1.2005,31.9,Thursday,20:57,1,402090,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,65.94
49903,yes,no,no,1970-06-15,yes,no,debit_note,3.2005,43.5,Thursday,4:41,1,204159,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
49904,no,no,yes,1978-03-08,yes,no,check,9.2007,18.2,Wednesday,13:33,1,400293,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
49906,no,yes,no,1980-10-16,yes,no,credit_card,9.2006,109.7,Sunday,12:17,3,401402,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
49909,no,yes,no,1963-01-22,yes,no,check,11.2006,94.5,Friday,3:57,2,407300,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
49910,no,no,no,1974-11-06,yes,no,credit_card,3.2006,52.0,Saturday,14:24,1,404921,no,no,no,no,no,no,no,no,no,no,no,no,6,no,2,107.52
45649,no,yes,no,1980-01-29,yes,yes,credit_card,3.2006,29.5,Friday,3:29,1,404645,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
45650,no,no,no,1981-10-13,yes,no,credit_card,9.2005,9.99,Tuesday,2:16,1,204077,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
45652,no,yes,no,1960-10-31,yes,no,check,11.2005,18.0,Saturday,12:42,1,104921,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,32.56
45660,no,yes,no,1969-06-01,yes,no,check,11.2007,37.0,Wednesday,12:09,1,402734,no,no,no,no,no,no,yes,no,no,no,no,no,7,yes,0,41.69
45661,no,yes,no,1979-11-28,yes,no,credit_card,3.2007,74.9,Wednesday,17:34,2,407699,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
45662,no,yes,no,1979-03-29,yes,no,check,10.2005,34.5,Sunday,8:47,1,101856,no,no,no,no,no,no,no,no,no,no,yes,no,6,no,1,63.93
45389,yes,no,no,1985-01-04,yes,no,check,10.2005,17.8,Saturday,9:56,1,402243,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
45390,no,yes,no,1969-06-01,yes,no,check,2.2007,23.5,Saturday,10:42,1,202246,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,16.47
45393,no,yes,yes,1979-12-21,no,no,credit_card,6.2007,23.5,Tuesday,16:27,1,402224,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,42.27
45394,no,yes,no,1962-01-14,yes,no,check,4.2006,43.5,Saturday,10:21,1,405643,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
45398,no,no,no,1971-07-02,no,no,credit_card,3.2005,29.5,Saturday,17:12,1,404645,no,no,no,no,no,no,no,no,no,no,no,yes,7,no,1,78.55
45399,no,yes,no,1975-03-25,yes,no,check,11.2005,61.8,Saturday,0:36,2,204792,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,31.62
45400,no,yes,no,1969-06-01,yes,yes,check,3.2005,57.8,Monday,15:05,1,601893,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
45401,no,yes,no,1983-10-02,no,no,credit_card,8.2006,9.8,Sunday,15:16,1,500147,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,63.73
45402,yes,yes,no,1970-09-28,yes,no,check,4.2007,17.5,Monday,12:56,1,602133,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
45403,no,yes,no,1963-08-15,yes,no,check,11.2006,18.0,Friday,10:10,1,307344,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
45405,no,yes,yes,1974-12-02,yes,no,check,12.2007,12.6,Saturday,15:31,1,104645,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
45406,no,yes,no,1984-10-02,no,no,credit_card,10.2005,43.5,Sunday,13:50,1,408801,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
45408,no,yes,yes,1959-09-11,yes,no,check,11.2005,18.0,Sunday,12:48,1,200035,no,no,no,no,no,no,no,no,no,no,no,no,8,no,3,220.95
45409,no,yes,no,1972-03-20,no,no,debit_note,4.2005,9.99,Friday,18:32,1,200450,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
45410,no,no,no,1976-06-14,yes,no,check,7.2006,12.6,Monday,21:42,1,508499,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,17.85
45412,no,yes,no,1969-06-01,no,no,credit_card,11.2005,29.99,Saturday,13:32,1,305685,no,no,no,no,no,no,no,no,no,no,no,no,6,no,3,25.44
45413,no,yes,no,1975-01-15,yes,no,check,10.2007,23.5,Saturday,6:41,1,302496,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
45415,no,yes,no,1959-05-31,yes,no,check,4.2007,97.3,Monday,17:37,2,405966,no,no,no,no,no,no,no,no,no,no,no,no,17,yes,0,41.69
45416,no,yes,no,1969-06-01,yes,no,credit_card,10.2007,184.2,Wednesday,17:45,4,402611,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,33.59
45419,no,yes,no,1974-09-03,yes,no,check,12.2006,18.0,Sunday,15:12,1,200035,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,15.77
45420,no,yes,yes,1969-06-01,no,yes,credit_card,4.2007,51.5,Saturday,23:38,2,405485,no,no,no,no,no,no,no,no,no,no,no,no,3,no,2,92.2
45421,no,no,no,1974-05-05,yes,no,debit_note,7.2007,17.8,Tuesday,3:33,1,509006,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
45422,no,yes,no,1974-10-14,yes,no,debit_note,6.2007,30.1,Thursday,19:37,2,400124,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,60.94
45423,no,no,yes,1966-10-10,yes,no,check,10.2007,34.5,Saturday,,1,206398,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,87.21
45424,no,yes,no,1969-06-01,yes,no,credit_card,1.2007,100.6,Wednesday,3:25,2,409782,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,32.07
45427,no,yes,yes,1979-08-03,no,no,debit_card,4.2007,31.9,Thursday,15:08,1,100953,no,no,no,no,no,no,no,no,no,no,no,no,11,no,3,37.5
45428,no,yes,yes,1964-07-15,no,no,credit_card,10.2007,42.8,Sunday,5:32,1,504485,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,32.22
45429,no,yes,no,1968-09-27,yes,no,credit_card,7.2006,16.0,Wednesday,9:03,1,200822,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,63.48
45430,no,yes,no,1969-02-02,no,no,credit_card,5.2006,61.8,Monday,23:38,2,600578,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,24.85
45431,no,yes,no,1984-07-20,yes,no,check,10.2006,41.0,Friday,5:45,1,300767,no,no,no,no,no,no,no,no,no,no,no,yes,9,no,2,60.9
45432,no,yes,no,1965-02-18,yes,no,check,1.2005,54.5,Wednesday,13:45,1,307359,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,13.77
45440,no,yes,no,1979-05-14,yes,no,check,3.2005,95.44,Friday,17:24,4,202090,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,61.08
45441,no,yes,no,1967-04-24,yes,no,check,8.2005,23.5,Sunday,18:36,1,504792,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,30.24
45443,no,yes,no,1969-06-01,no,no,debit_note,12.2005,49.3,Tuesday,2:52,2,201893,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,90.45
45445,no,yes,no,1968-10-06,yes,no,check,3.2007,9.99,Friday,11:02,1,102697,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,16.34
45446,yes,yes,no,1958-11-23,yes,no,check,9.2006,14.5,Thursday,20:25,1,406504,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
45448,no,no,no,1967-01-16,yes,no,check,10.2007,34.5,Friday,10:29,1,407570,no,no,no,no,no,no,yes,no,no,no,no,no,15,yes,0,41.69
45449,no,yes,no,1986-08-26,yes,no,check,8.2006,9.99,Friday,4:17,1,407703,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,8.82
45450,yes,yes,no,1969-06-01,no,no,debit_note,10.2006,8.5,Saturday,12:33,1,401402,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
45451,no,yes,no,1968-09-24,yes,yes,check,11.2007,17.8,Saturday,19:06,1,407491,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,18.94
45452,no,yes,no,1986-01-15,yes,no,check,6.2006,31.9,Thursday,7:00,1,100953,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,168.92
45457,no,yes,no,1980-11-03,yes,no,check,9.2007,41.0,Wednesday,9:14,1,405767,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
45458,no,yes,no,1962-03-08,yes,no,credit_card,7.2006,194.49,Saturday,16:40,5,503367,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
45459,no,yes,no,1969-06-01,yes,no,check,6.2005,23.5,Saturday,13:17,1,302496,yes,no,no,no,no,no,no,no,no,no,no,no,11,no,1,39.15
45460,no,yes,no,1971-04-29,yes,yes,debit_note,3.2007,30.3,Wednesday,17:38,2,506398,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
45462,no,yes,no,1964-06-24,yes,no,check,1.2007,30.59,Sunday,5:53,2,506858,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,22.5
45463,no,yes,no,1960-09-09,no,no,credit_card,6.2007,54.5,Monday,2:39,1,507344,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,27.99
